Name,Date,City ,State,Observer,Vessel,GIS Latitude,GIS Longitude,Depth (ft),Location,Region/Buoy#,Wind Spd. (knots),Air Temp (oF),SST (oF),Bottom Temp (oF),Cloud Cover,Baseline Indicator,Baseline Indicator,Baseline Indicator,Bleaching?,Severity,% bleached,Branching/Pillar,Brain,Encrusting/Mound/Boulder,Flowering/Cup,Leaf/Plate/Sheet,Fleshy,Disease?,Disease Branching/Pillar,Disease Brain,Disease Encrusting/Mound/Boulder,Disease Flowering/Cup,Disease Leaf/Plate/Sheet,Disease Fleshy,Notes,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/14/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.53119,-81.48647,30,FRRP 1389,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/15/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.59563,-81.37363,30,FRRP Site 1347,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/15/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.59346,-81.37861,20,FRRP 3022,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),1-10%,Not Provided,Paling,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/17/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.56414,-81.47479,20,FRRP 3029,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),1-10%,Not Provided,Paling,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/17/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.52651,-81.50018,20,Site Z Outplant,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/18/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.52255,-81.50322,60,FRRP 2402,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),1-10%,Not Provided,Not Provided,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/18/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.52607,-81.50294,20,Site V Outplant,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Caitlin Lustic,9/18/2020,Big Pine Key,Florida,Research,The Nature Conservancy (TNC),24.65324,-82.78020,60,Site T1262,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),11-30%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Caitlin Lustic,9/18/2020,Big Pine Key,Florida,Research,The Nature Conservancy (TNC),24.68803,-82.77285,40,Site 3026,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),11-30%,Not Provided,Paling,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Caitlin Lustic,9/18/2020,Big Pine Key,Florida,Research,The Nature Conservancy (TNC),24.60274,-82.95150,30,Site 1502 DRTO,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),51-75%,Not Provided,Paling,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Caitlin Lustic,9/18/2020,Big Pine Key,Florida,Research,The Nature Conservancy (TNC),24.70603,-82.77409,60,Site S1239_20 DRTO,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),1-10%,Not Provided,Not Provided,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Peter Horton,9/19/2020,Key West,Florida,Resident,Private,24.45428,-81.85822,20,Rock Key SPA,Not Provided,5-10 kts,85,84,80,Partly Cloudy,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Peter Horton,9/19/2020,Key West,Florida,Resident,Private,24.54257,-81.78962,10 ft or less,Casa Marine Reef,Not Provided,Calm,90,86,83,Clear,Palythoa,None,None,Yes,Paling (entire coral),31-50%,Not Provided,Paling,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Samantha Simpson,9/20/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.92760,-80.50120,20,Davis Reef SPA,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,None,None,None,Yes,Paling (entire coral),51-75%,No Stress,Paling,No Stress,Not Present,Paling,Not Present,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/21/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.55000,-81.38090,50,FRRP 2376,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),11-30%,Not Provided,Not Provided,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Peter Horton,9/27/2020,Key West,Florida,Resident,Private,24.44475,-81.92725,30,Western Dry Rocks,Not Provided,Calm,85,85,80,Partly Cloudy,Palythoa,None,None,Yes,Paling (entire coral),11-30%,Not Provided,Paling,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Peter Horton,9/27/2020,Key West,Florida,Resident,Private,24.45465,-81.85702,20,Rock Key SPA,Not Provided,Calm,85,85,80,Partly Cloudy,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/27/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.54250,-81.78958,10 ft or less,Casa Marina Reef,Not Provided,5-10 kts,88,85,81,Clear,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),11-30%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/28/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.52644,-81.55211,20,FRRP 2396,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),1-10%,Not Provided,Paling,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/28/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.54536,-81.56502,20,FRRP 1375,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),1-10%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cynthia Lewis,9/28/2020,LONG KEY,Florida,Research,Florida Keys Marine Laboratory (KML),24.88624,-80.55274,40,east of Alligator Reef S&G,Not Provided,5-10 kts,85,86,86,Partly Cloudy,None,None,None,Yes,Partial Bleaching ,1-10%,No Stress,Not Present,No Stress,Not Present,Partial Bleaching,Not Present,Yes,Not Present,Not Present,Stony Coral Tissue Loss (SCTLD),Not Present,Not Present,Not Present,Paling & partial bleaching: AAGA; SCTLD: OFAV,,,,,,,,,,,,,,,,,,,,
Cynthia Lewis,9/28/2020,LONG KEY,Florida,Research,Florida Keys Marine Laboratory (KML),24.89514,-80.57253,20,Rocky Top - patch reef near Alligator,Not Provided,5-10 kts,85,84,30C,Partly Cloudy,None,None,None,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,Yes,Not Present,Not Present,Stony Coral Tissue Loss (SCTLD),Not Present,Not Present,Not Present,"SCTLD: DSTO, SSID",,,,,,,,,,,,,,,,,,,,
Karen Neely,9/28/2020,Big Pine Key,Florida,Research,NOVA University,24.54561,-81.40566,30,Looe Key Reef SPA,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/29/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.47465,-81.73197,30,FRRP 24244,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),11-30%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/29/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.47732,-81.73100,20,Site X Outplant,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/29/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.50122,-81.74693,30,FRRP 2418,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),11-30%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,9/30/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.49218,-81.65262,30,FRRP 2422,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),11-30%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,10/1/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.53332,-81.46913,20,Site AA Outplant,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),1-10%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Karen Neely,10/1/2020,Big Pine Key,Florida,Research,NOVA University,24.61474,-81.39264,10 ft or less,Newfound Harbor SPA,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),11-30%,Not Provided,Paling,Not Provided,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cynthia Lewis,10/12/2020,LONG KEY,Florida,Research,Florida Keys Marine Laboratory (KML),24.88624,-80.55274,20,DRM-1294,Not Provided,5-10 kts,85,86,86,Clear,None,None,None,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present,Faviinae recruits,,,,,,,,,,,,,,,,,,,,
Cynthia Lewis,10/12/2020,LONG KEY,Florida,Research,Florida Keys Marine Laboratory (KML),24.96523,-80.54255,10 ft or less,DRM-1274,Not Provided,5-10 kts,85,86,86,Clear,None,None,None,Yes,Paling (upper surface),11-30%,No Stress,Not Present,Paling,Not Present,Not Present,Not Present,No,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present,"Pale SINT, Faviinae recruits",,,,,,,,,,,,,,,,,,,,
Cynthia Lewis,10/12/2020,LONG KEY,Florida,Research,Florida Keys Marine Laboratory (KML),24.95441,-80.54803,20,DRM-1279 isolated patch reef,Not Provided,5-10 kts,85,86,86,Clear,None,None,None,Yes,Paling (upper surface),1-10%,No Stress,Not Present,Paling,Not Present,Not Present,Not Present,Yes,Not Present,Not Present,Other,Not Present,Not Present,Not Present,"pale PAST, SSID-DSD; 2 big healthy CNATs & DLAB",,,,,,,,,,,,,,,,,,,,
Cynthia Lewis,10/12/2020,LONG KEY,Florida,Research,Florida Keys Marine Laboratory (KML),24.94360,-80.55748,20,DRM-1282,Not Provided,5-10 kts,85,86,86,Clear,None,None,None,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present,Erythropodium pale/partial bleached,,,,,,,,,,,,,,,,,,,,
Cory Walter,10/12/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.47059,-81.75986,50,Strat 1,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (upper surface),1-10%,Not Provided,Not Provided,Paling,Not Provided,Paling,Not Provided,Yes,Not Provided,Stony Coral Tissue Loss (SCTLD),Stony Coral Tissue Loss (SCTLD),Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,10/12/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.45158,-81.88577,30,Site BB Outplant,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Peter Horton,10/12/2020,Key West,Florida,Resident,Private,24.45455,-81.85690,30,Rock Key,Not Provided,Calm,84,84,79,Partly Cloudy,Palythoa,None,None,Yes,Paling (entire coral),1-10%,Not Provided,Paling,Paling,Paling,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Peter Horton,10/12/2020,Key West,Florida,Resident,Private,24.54197,-81.78948,10 ft or less,Casa Marina Reef,Not Provided,Calm,86,84,81,Partly Cloudy,Not Provided,Not Provided,Not Provided,Yes,Paling (upper surface),11-30%,Not Provided,Not Provided,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Peter Horton,10/12/2020,Key West,Florida,Resident,Private,24.44490,-81.92740,20,Western Dry Rocks,Not Provided,Calm,83,83,78,Clear,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),1-10%,Not Provided,Not Provided,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Karen Neely,10/12/2020,Big Pine Key,Florida,Research,NOVA University,25.20704,-80.22107,20,Carysfort Reef SPA,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cynthia Lewis,10/13/2020,LONG KEY,Florida,Research,Florida Keys Marine Laboratory (KML),24.94133,-80.55551,20,DRM-1284,Not Provided,10-15 kts,85,86,84,Partly Cloudy,None,None,None,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present,Faviinae recruits,,,,,,,,,,,,,,,,,,,,
Cynthia Lewis,10/13/2020,LONG KEY,Florida,Research,Florida Keys Marine Laboratory (KML),24.90152,-80.53189,50,DRM-1290 S&G,Not Provided,10-15 kts,85,86,86,Partly Cloudy,Fire Coral,None,None,Yes,Partial Bleaching ,11-30%,Partial Bleaching,Not Present,Paling,Not Present,Partial Bleaching,Not Present,No,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present,50-75% of AAGA were partially bleached; few SSID-pale,,,,,,,,,,,,,,,,,,,,
Cynthia Lewis,10/13/2020,LONG KEY,Florida,Research,Florida Keys Marine Laboratory (KML),24.88515,-80.58572,20,DRM-3038,Not Provided,10-15 kts,85,86,86,Partly Cloudy,None,None,None,Yes,Paling (upper surface),1-10%,Not Present,Not Present,Paling,Not Present,Not Present,Not Present,No,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present,paling: SRAD; lots of Sargassum standing,,,,,,,,,,,,,,,,,,,,
Cynthia Lewis,10/13/2020,LONG KEY,Florida,Research,Florida Keys Marine Laboratory (KML),24.88515,-80.58572,20,DRM-3039 HB,Not Provided,10-15 kts,85,86,86,Partly Cloudy,None,None,None,Yes,Paling (upper surface),1-10%,No Stress,Not Present,Paling,Not Present,Not Present,Not Present,Yes,Not Present,Not Present,Other,Not Present,Not Present,Not Present,few SSIDs-DSD; pale SINT,,,,,,,,,,,,,,,,,,,,
Cory Walter,10/13/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.44458,-81.92815,20,Site BC Outplant,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Karen Neely,10/13/2020,Big Pine Key,Florida,Research,NOVA University,25.11073,-80.30329,30,Grecian Rocks SPA,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Karen Neely,10/13/2020,Big Pine Key,Florida,Research,NOVA University,25.12237,-80.29860,20,Key Largo Dry Rocks SPA,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Karen Neely,10/13/2020,Big Pine Key,Florida,Research,NOVA University,25.01022,-80.37283,30,Molasses Reef SPA,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Sarah Hamlyn,10/14/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.47412,-81.74270,20,Marker 32,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Sarah Hamlyn,10/14/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.54074,-81.78618,20,Higgs Beach Reef,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),11-30%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Sarah Hamlyn,10/14/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.53919,-81.77270,20,Airport Heads,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Partial Bleaching ,11-30%,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Karen Neely,10/15/2020,Big Pine Key,Florida,Research,NOVA University,24.90440,-80.61720,20,Cheeca Rocks SPA,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (entire coral),1-10%,Not Provided,Paling,Not Provided,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,10/16/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.50180,-81.61813,30,FRRP 2415,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (upper surface),1-10%,Not Provided,Not Provided,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,10/16/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.53029,-81.60839,30,FRRP 2394,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (upper surface),1-10%,Not Provided,Not Provided,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,10/16/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.53712,-81.59362,20,FRRP 1382,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Partial Bleaching ,1-10%,Not Provided,Not Provided,Not Provided,Not Provided,Partial Bleaching,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,10/16/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.55061,-81.57430,20,FRRP 1371,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Paling (upper surface),1-10%,Not Provided,Not Provided,Paling,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Cory Walter,10/16/2020,Summerland Key,Florida,Research,Mote Marine Laboratory (MML),24.57965,-81.56390,10 ft or less,Strat 1,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Yes,Partial Bleaching ,1-10%,Not Provided,Not Provided,Partial Bleaching,Not Provided,Not Provided,Not Provided,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
Karen Neely,10/16/2020,Big Pine Key,Florida,Research,NOVA University,24.45188,-81.87779,20,Sand Key SPA,#11,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No,None,0%,No Stress,No Stress,No Stress,No Stress,No Stress,No Stress,No,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,No comments,,,,,,,,,,,,,,,,,,,,
